County/State Name,Population,Median_Household_Income,People_Below_Poverty,Employed_Population,Unemployed_Population,Bachelors_Degree,Median_Home_Value,state,county,Poverty_Rate,Employment_Rate,Unemployment_Rate,Education_Rate
"Marquette County, Wisconsin",15706,63471,1843,7202,208,1288,201100,55,077,11.734369030943588,97.19298245614036,2.807017543859649,8.200687635298612
"Menominee County, Wisconsin",4256,59528,895,1553,174,309,97000,55,078,21.029135338345863,89.92472495657209,10.07527504342791,7.260338345864661
"Milwaukee County, Wisconsin",927656,62118,158786,472799,22015,134690,216500,55,079,17.116905404589634,95.55085345200419,4.449146547995812,14.51939080866183
"Monroe County, Wisconsin",46169,68213,5384,22216,625,4364,197200,55,081,11.66150447269813,97.26369248281598,2.736307517184011,9.452229851198856
"Oconto County, Wisconsin",39329,75886,3265,19878,437,3963,212000,55,083,8.301762058531873,97.84888013782918,2.15111986217081,10.076533855424751
"Oneida County, Wisconsin",38007,69621,3067,17704,392,5181,227500,55,085,8.069566132554531,97.83377541998232,2.1662245800176834,13.631699423790355
"Outagamie County, Wisconsin",191537,82857,12068,106016,3149,30177,244100,55,087,6.300610325942246,97.11537580726424,2.884624192735767,15.75518046121637
"Ozaukee County, Wisconsin",92345,96734,4119,50088,1241,20318,368900,55,089,4.46044723590882,97.58226343782268,2.4177365621773266,22.002274080892306
"Pepin County, Wisconsin",7372,74536,580,3661,79,899,196100,55,091,7.867607162235486,97.88770053475936,2.1122994652406417,12.194791101465002
"Pierce County, Wisconsin",42351,88802,3806,23908,725,5722,308600,55,093,8.986800783924819,97.05679373198555,2.9432062680144524,13.510897027224859
"Polk County, Wisconsin",45327,76208,3708,23054,798,5618,241200,55,095,8.180554636309484,96.65436860640617,3.3456313935938287,12.39437862642575
"Portage County, Wisconsin",70375,73284,6898,38940,1247,10863,230400,55,097,9.80177619893428,96.89700649463757,3.1029935053624307,15.43587921847247
"Price County, Wisconsin",14077,58720,1804,6341,176,1289,146000,55,099,12.815230517866022,97.29937087617002,2.700629123829983,9.156780564040634
"Racine County, Wisconsin",196888,75331,20736,100388,4261,25503,239400,55,101,10.531875990410793,95.92829362917945,4.071706370820553,12.953049449433179
"Richland County, Wisconsin",17229,62649,2447,8298,271,1805,182800,55,103,14.202797608683035,96.83743727389427,3.1625627261057296,10.4765221428986
"Rock County, Wisconsin",163944,74390,16058,85572,3382,20000,215900,55,105,9.79480798321378,96.19803493940688,3.8019650605931155,12.199287561606402
"Rusk County, Wisconsin",14146,58322,1737,6496,320,1282,152000,55,107,12.279089495263678,95.30516431924883,4.694835680751173,9.062632546302842
"St. Croix County, Wisconsin",94819,102482,6188,52187,1027,17919,349700,55,109,6.526118183064576,98.07005675198256,1.9299432480174392,18.898111138063044
"Sauk County, Wisconsin",65759,77648,5690,35342,929,8586,242400,55,111,8.65280798065664,97.43872515232555,2.5612748476744507,13.056767894888912
"Sawyer County, Wisconsin",18243,59055,2660,8243,457,2421,223300,55,113,14.58093515320945,94.74712643678161,5.252873563218391,13.27084361124815
"Shawano County, Wisconsin",40927,67032,4404,20300,671,3778,179100,55,115,10.760622571896302,96.80034333126699,3.199656668733012,9.231069953820215
"Sheboygan County, Wisconsin",117783,71898,9265,62286,1490,15177,218400,55,117,7.866160651367345,97.6636979427998,2.3363020572002005,12.885560734571202
"Taylor County, Wisconsin",19972,63142,1835,10043,286,1661,186500,55,119,9.187863008211496,97.23109691160809,2.768903088391906,8.31664330062087
"Trempealeau County, Wisconsin",30786,71295,2564,15745,342,2769,203300,55,121,8.328460988761126,97.87405979983838,2.125940200161621,8.994348080296238
"Vernon County, Wisconsin",30915,69556,4431,14164,407,3379,210600,55,123,14.332848131974771,97.20678059158602,2.793219408413973,10.929969270580624
"Vilas County, Wisconsin",23410,67132,2527,10830,447,3625,270700,55,125,10.794532251174711,96.03617983506251,3.963820164937484,15.484835540367364
"Walworth County, Wisconsin",105447,77359,9976,57216,1934,15303,275900,55,127,9.460676927745693,96.73034657650042,3.269653423499577,14.512503911917834
"Washburn County, Wisconsin",16749,61270,1940,7648,296,2141,207900,55,129,11.582781061555913,96.27391742195368,3.726082578046324,12.782852707624336
"Washington County, Wisconsin",137320,95851,7183,77177,2080,23647,316200,55,131,5.2308476551121466,97.37562612766065,2.6243738723393517,17.220361200116514
"Waukesha County, Wisconsin",409040,104100,21085,224031,5761,92523,373600,55,133,5.154752591433601,97.49295014621919,2.5070498537808104,22.619548210443966
"Waupaca County, Wisconsin",51714,71189,5067,26403,855,5639,192800,55,135,9.798120431604595,96.86330618534008,3.136693814659916,10.90420389062923
"Waushara County, Wisconsin",24752,64968,2631,11370,481,2229,186000,55,137,10.629444085326439,95.94127077883724,4.058729221162771,9.005332902391725
"Winnebago County, Wisconsin",171357,72873,17903,93123,2047,24993,208600,55,139,10.44777861423811,97.84911211516234,2.150887884837659,14.585339379190811
"Wood County, Wisconsin",74039,66417,7543,36996,1608,7733,168100,55,141,10.187873958319264,95.83462853590301,4.165371464096985,10.444495468604384
"Albany County, Wyoming",37713,59881,7328,22135,952,6101,322100,56,001,19.43096544957972,95.87646727595617,4.123532724043835,16.17744544321587
"Big Horn County, Wyoming",11737,60547,1372,5453,273,1182,198200,56,003,11.689528840419188,95.2322738386308,4.767726161369193,10.070716537445684
"Campbell County, Wyoming",47018,95253,4210,25066,852,4340,266400,56,005,8.954017610276916,96.71270931399027,3.287290686009723,9.230507465226083
"Carbon County, Wyoming",14549,66721,1752,6587,394,1796,214500,56,007,12.042064746717987,94.35610943990832,5.643890560091677,12.344491030311362
"Converse County, Wyoming",13759,79164,1541,6811,242,1245,269700,56,009,11.199941856239553,96.56883595633063,3.4311640436693605,9.048622719674395
"Crook County, Wyoming",7339,71209,451,3598,29,1026,276800,56,011,6.145251396648044,99.200441135925,0.7995588640749932,13.980106281509745
"Fremont County, Wyoming",39472,64646,4766,18921,1502,4016,252700,56,013,12.074381840291853,92.64554668755814,7.354453312441855,10.174300770166193
"Goshen County, Wyoming",12587,64882,1439,5781,152,1314,234600,56,015,11.432430285214904,97.43805831788302,2.5619416821169727,10.439342178438071
"Hot Springs County, Wyoming",4618,64375,618,2117,36,600,214400,56,017,13.382416630576008,98.32791453785416,1.672085462145843,12.9926375054136
"Johnson County, Wyoming",8602,63905,900,4148,91,1157,296000,56,019,10.462683096954196,97.85326728001887,2.1467327199811277,13.450360381306673
"Laramie County, Wyoming",100661,77884,9755,50286,1674,13646,324900,56,021,9.690942867644868,96.7782909930716,3.221709006928406,13.556392247245705
"Lincoln County, Wyoming",20158,86092,1418,10102,202,2225,334500,56,023,7.034428018652644,98.03959627329193,1.9604037267080745,11.03780136918345
"Natrona County, Wyoming",79735,71247,7620,41805,1568,9214,260400,56,025,9.556656424405844,96.3848477163212,3.615152283678787,11.55577851633536
"Niobrara County, Wyoming",2415,48987,386,1098,36,312,194200,56,027,15.98343685300207,96.82539682539682,3.1746031746031744,12.919254658385093
"Park County, Wyoming",30109,70533,2519,14764,318,4903,374200,56,029,8.36626922182736,97.89152632276887,2.1084736772311365,16.2841675246604
"Platte County, Wyoming",8606,66299,864,3882,180,728,248900,56,031,10.039507320474089,95.56868537666175,4.431314623338257,8.459214501510575
"Sheridan County, Wyoming",31585,70855,3012,15929,430,4732,352200,56,033,9.536172233655215,97.37147747417325,2.628522525826762,14.981795155928445
"Sublette County, Wyoming",8806,82791,731,4452,81,1315,350100,56,035,8.301158301158301,98.21310390469887,1.786896095301125,14.933000227117873
"Sweetwater County, Wyoming",41786,76464,5537,21674,1254,3648,242900,56,037,13.25084956684057,94.53070481507328,5.469295184926727,8.730196716603647
"Teton County, Wyoming",23358,112681,1633,15260,374,7297,1371900,56,039,6.991180751776693,97.60777791991812,2.392222080081873,31.239832177412453
"Uinta County, Wyoming",20605,82672,1533,10039,352,2064,255400,56,041,7.439941761708322,96.61245308439996,3.3875469156000384,10.016986168405726
"Washakie County, Wyoming",7708,62648,651,3986,81,815,188600,56,043,8.445770627919046,98.00835997049421,1.9916400295057781,10.57343020238713
"Weston County, Wyoming",6835,87545,668,3159,45,679,214000,56,045,9.773226042428677,98.59550561797754,1.4044943820224718,9.934162399414777
"Adjuntas Municipio, Puerto Rico",17975,18605,11107,6260,1339,1778,88800,72,001,61.791376912378304,82.37926042900382,17.620739570996182,9.891515994436716
"Aguada Municipio, Puerto Rico",37904,21694,17571,12505,756,5307,108500,72,003,46.35658505698607,94.29907246813966,5.7009275318603425,14.001160827353315
"Aguadilla Municipio, Puerto Rico",54486,19826,25791,18457,2951,6804,141800,72,005,47.33509525382667,86.21543348281017,13.784566517189836,12.487611496531219
"Aguas Buenas Municipio, Puerto Rico",23888,22361,10388,8923,398,2925,135200,72,007,43.48626925653048,95.7300718806995,4.269928119300504,12.244641661085064
"Aibonito Municipio, Puerto Rico",24610,21714,10973,8121,518,3139,120400,72,009,44.58756603006908,94.00393564069915,5.996064359300845,12.754977651361235
"Añasco Municipio, Puerto Rico",25316,23591,11327,9714,625,3342,112700,72,011,44.74245536419655,93.95492794274108,6.045072057258922,13.20113762047717
"Arecibo Municipio, Puerto Rico",86875,23175,36775,31620,5198,13883,110800,72,013,42.330935251798564,85.88190558965724,14.118094410342765,15.980431654676257
"Arroyo Municipio, Puerto Rico",15573,18931,8463,4787,423,2395,95200,72,015,54.34405702176844,91.8809980806142,8.119001919385797,15.379181917421178
"Barceloneta Municipio, Puerto Rico",22565,21750,10233,8763,1288,3045,121200,72,017,45.34899180146244,87.18535469107552,12.814645308924485,13.494349656547753
"Barranquitas Municipio, Puerto Rico",28984,22167,14289,10490,1588,3858,120900,72,019,49.29961357990615,86.8521278357344,13.147872164265607,13.310792161192381
"Bayamón Municipio, Puerto Rico",183456,30729,61516,75010,6431,32863,143400,72,021,33.53174603174603,92.10348595916062,7.896514040839381,17.913287109715682
"Cabo Rojo Municipio, Puerto Rico",46955,25720,18013,18933,2721,7491,117800,72,023,38.36226173996379,87.43419229703518,12.56580770296481,15.95357256948142
"Caguas Municipio, Puerto Rico",126239,30113,46022,53329,4830,22192,143300,72,025,36.45624569269402,91.69518045358413,8.30481954641586,17.579353448617304
"Camuy Municipio, Puerto Rico",32753,26094,12696,12069,397,3791,105500,72,027,38.76286141727475,96.81533771859458,3.1846622814054224,11.574512258419075
"Canóvanas Municipio, Puerto Rico",42037,27278,14219,19261,2947,5855,116200,72,029,33.824963722435,86.73000720461094,13.269992795389049,13.928206104146348
"Carolina Municipio, Puerto Rico",153226,35126,44711,69213,8116,29410,152300,72,031,29.179773667654313,89.5045843086035,10.4954156913965,19.193870491953064
"Cataño Municipio, Puerto Rico",22768,24307,10066,8637,1051,2757,134700,72,033,44.21117357695011,89.15152766308836,10.848472336911644,12.109100491918483
"Cayey Municipio, Puerto Rico",41231,28461,15617,15374,901,6226,141600,72,035,37.876840241565816,94.46390168970814,5.536098310291859,15.100288617787589
"Ceiba Municipio, Puerto Rico",11128,23204,4599,4061,419,1433,110900,72,037,41.32818116462976,90.64732142857143,9.352678571428571,12.877426312005753
"Ciales Municipio, Puerto Rico",16874,20614,9801,4916,728,1826,95400,72,039,58.083441981747065,87.10134656272147,12.898653437278526,10.821382007822686
"Cidra Municipio, Puerto Rico",39765,27149,14366,14262,764,5696,137800,72,041,36.12724757952974,94.91547983495275,5.084520165047252,14.32415440714196
"Coamo Municipio, Puerto Rico",34294,20797,17750,11873,836,4563,104000,72,043,51.75832507144107,93.42198442048941,6.578015579510583,13.305534495830173
"Comerío Municipio, Puerto Rico",18775,17254,9943,6537,985,2062,103500,72,045,52.958721704394144,86.90507843658601,13.094921563413987,10.982689747003995
"Corozal Municipio, Puerto Rico",34474,23933,15142,12358,1028,4274,117800,72,047,43.92295643093346,92.32033467802181,7.679665321978186,12.397749028253175
"Culebra Municipio, Puerto Rico",1281,27614,267,670,22,131,168200,72,049,20.843091334894616,96.82080924855492,3.1791907514450863,10.226385636221702
"Dorado Municipio, Puerto Rico",35816,33388,10439,14366,1638,6622,157800,72,051,29.146191646191642,89.76505873531617,10.23494126468383,18.488943488943487
"Fajardo Municipio, Puerto Rico",31756,25170,13114,13587,2485,5554,118400,72,053,41.29613301423353,84.5383275261324,15.461672473867596,17.489608263005415
"Florida Municipio, Puerto Rico",11624,21213,5863,4423,906,1195,104500,72,054,50.438747419132824,82.99868643272659,17.00131356727341,10.28045423262216
"Guánica Municipio, Puerto Rico",13266,16210,8474,4457,1190,1119,82800,72,055,63.877581788029545,78.92686382149815,21.07313617850186,8.43509724106739
"Guayama Municipio, Puerto Rico",35845,20273,16414,10710,746,3871,103500,72,057,45.791602733993585,93.48812849162012,6.511871508379888,10.799274654763567
"Guayanilla Municipio, Puerto Rico",17418,21400,8702,5716,1147,2429,84800,72,059,49.9598116890573,83.28719219000436,16.712807809995628,13.945343897117922
"Guaynabo Municipio, Puerto Rico",89503,46048,21393,40203,3025,20443,214500,72,061,23.901992111996247,93.00222078282594,6.997779217174053,22.840575176251075
"Gurabo Municipio, Puerto Rico",40383,39532,12871,19226,2502,7197,160100,72,063,31.8723225119481,88.48490427098675,11.515095729013254,17.821855731372114
"Hatillo Municipio, Puerto Rico",38266,28001,13868,14643,1083,6487,128500,72,065,36.241049495635814,93.11331552842427,6.886684471575734,16.952385930068466
"Hormigueros Municipio, Puerto Rico",15520,24862,6171,6093,823,2888,115600,72,067,39.76159793814433,88.10005783689995,11.899942163100057,18.608247422680414
"Humacao Municipio, Puerto Rico",50441,26083,19315,16511,928,7055,117900,72,069,38.29226224698162,94.67859395607546,5.3214060439245365,13.986637854126604
"Isabela Municipio, Puerto Rico",42878,20484,19837,14034,1138,6382,121800,72,071,46.26381827510612,92.49934089111521,7.500659108884787,14.884089742991744
"Jayuya Municipio, Puerto Rico",14653,18413,8025,4567,815,1628,105000,72,073,54.76694192315566,84.85693050910442,15.143069490895577,11.110352828772264
"Juana Díaz Municipio, Puerto Rico",46276,23823,19687,17601,3066,6989,102900,72,075,42.542570662978655,85.16475540717086,14.835244592829147,15.102861094303744
"Juncos Municipio, Puerto Rico",36895,28196,12527,15740,1467,4698,116700,72,077,33.95311017753083,91.47439995350729,8.525600046492707,12.733432714459955
"Lajas Municipio, Puerto Rico",23133,18920,12223,8591,1747,2932,102400,72,079,52.83793714606839,83.1011801122074,16.89881988779261,12.67453421519042
"Lares Municipio, Puerto Rico",27944,19323,15152,9941,1300,3280,102200,72,081,54.222731176638995,88.43519259852326,11.564807401476736,11.737761236759232
"Las Marías Municipio, Puerto Rico",8790,16170,4712,2648,188,878,89700,72,083,53.606370875995445,93.37094499294781,6.629055007052186,9.988623435722412
"Las Piedras Municipio, Puerto Rico",35034,25697,13111,12979,1021,5296,121300,72,085,37.423645601415764,92.70714285714286,7.292857142857143,15.116743734657762
"Loíza Municipio, Puerto Rico",23176,22500,10366,9257,1714,2553,111000,72,087,44.72730410769762,84.37699389299061,15.623006107009388,11.015705902657922
