countystate_name,population,median_household_income,people_below_poverty,employed_population,unemployed_population,bachelors_degree,median_home_value,state,county,poverty_rate,employment_rate,unemployment_rate,education_rate
"Rock County, Wisconsin",163944.0,74390.0,16058.0,85572.0,3382.0,20000.0,215900.0,55,105,9.79480798321378,96.19803493940688,3.8019650605931155,12.199287561606402
"Rusk County, Wisconsin",14146.0,58322.0,1737.0,6496.0,320.0,1282.0,152000.0,55,107,12.279089495263678,95.30516431924883,4.694835680751173,9.062632546302842
"St. Croix County, Wisconsin",94819.0,102482.0,6188.0,52187.0,1027.0,17919.0,349700.0,55,109,6.526118183064576,98.07005675198256,1.9299432480174392,18.898111138063044
"Sauk County, Wisconsin",65759.0,77648.0,5690.0,35342.0,929.0,8586.0,242400.0,55,111,8.65280798065664,97.43872515232555,2.5612748476744507,13.056767894888912
"Sawyer County, Wisconsin",18243.0,59055.0,2660.0,8243.0,457.0,2421.0,223300.0,55,113,14.58093515320945,94.74712643678161,5.252873563218391,13.27084361124815
"Shawano County, Wisconsin",40927.0,67032.0,4404.0,20300.0,671.0,3778.0,179100.0,55,115,10.760622571896302,96.80034333126699,3.199656668733012,9.231069953820215
"Sheboygan County, Wisconsin",117783.0,71898.0,9265.0,62286.0,1490.0,15177.0,218400.0,55,117,7.866160651367345,97.6636979427998,2.3363020572002005,12.885560734571202
"Taylor County, Wisconsin",19972.0,63142.0,1835.0,10043.0,286.0,1661.0,186500.0,55,119,9.187863008211496,97.23109691160809,2.768903088391906,8.31664330062087
"Trempealeau County, Wisconsin",30786.0,71295.0,2564.0,15745.0,342.0,2769.0,203300.0,55,121,8.328460988761126,97.87405979983838,2.125940200161621,8.994348080296238
"Vernon County, Wisconsin",30915.0,69556.0,4431.0,14164.0,407.0,3379.0,210600.0,55,123,14.332848131974771,97.20678059158602,2.793219408413973,10.929969270580624
"Vilas County, Wisconsin",23410.0,67132.0,2527.0,10830.0,447.0,3625.0,270700.0,55,125,10.794532251174711,96.03617983506251,3.963820164937484,15.484835540367364
"Walworth County, Wisconsin",105447.0,77359.0,9976.0,57216.0,1934.0,15303.0,275900.0,55,127,9.460676927745693,96.73034657650042,3.269653423499577,14.512503911917834
"Washburn County, Wisconsin",16749.0,61270.0,1940.0,7648.0,296.0,2141.0,207900.0,55,129,11.582781061555913,96.27391742195368,3.726082578046324,12.782852707624336
"Washington County, Wisconsin",137320.0,95851.0,7183.0,77177.0,2080.0,23647.0,316200.0,55,131,5.2308476551121466,97.37562612766065,2.6243738723393517,17.220361200116514
"Waukesha County, Wisconsin",409040.0,104100.0,21085.0,224031.0,5761.0,92523.0,373600.0,55,133,5.154752591433601,97.49295014621919,2.5070498537808104,22.619548210443966
"Waupaca County, Wisconsin",51714.0,71189.0,5067.0,26403.0,855.0,5639.0,192800.0,55,135,9.798120431604595,96.86330618534008,3.136693814659916,10.90420389062923
"Waushara County, Wisconsin",24752.0,64968.0,2631.0,11370.0,481.0,2229.0,186000.0,55,137,10.629444085326439,95.94127077883724,4.058729221162771,9.005332902391725
"Winnebago County, Wisconsin",171357.0,72873.0,17903.0,93123.0,2047.0,24993.0,208600.0,55,139,10.44777861423811,97.84911211516234,2.150887884837659,14.585339379190811
"Wood County, Wisconsin",74039.0,66417.0,7543.0,36996.0,1608.0,7733.0,168100.0,55,141,10.187873958319264,95.83462853590301,4.165371464096985,10.444495468604384
"Albany County, Wyoming",37713.0,59881.0,7328.0,22135.0,952.0,6101.0,322100.0,56,1,19.43096544957972,95.87646727595617,4.123532724043835,16.17744544321587
"Big Horn County, Wyoming",11737.0,60547.0,1372.0,5453.0,273.0,1182.0,198200.0,56,3,11.689528840419188,95.2322738386308,4.767726161369193,10.070716537445684
"Campbell County, Wyoming",47018.0,95253.0,4210.0,25066.0,852.0,4340.0,266400.0,56,5,8.954017610276916,96.71270931399027,3.287290686009723,9.230507465226083
"Carbon County, Wyoming",14549.0,66721.0,1752.0,6587.0,394.0,1796.0,214500.0,56,7,12.042064746717987,94.35610943990832,5.643890560091677,12.344491030311362
"Converse County, Wyoming",13759.0,79164.0,1541.0,6811.0,242.0,1245.0,269700.0,56,9,11.199941856239553,96.56883595633063,3.4311640436693605,9.048622719674395
"Crook County, Wyoming",7339.0,71209.0,451.0,3598.0,29.0,1026.0,276800.0,56,11,6.145251396648044,99.200441135925,0.7995588640749932,13.980106281509745
"Fremont County, Wyoming",39472.0,64646.0,4766.0,18921.0,1502.0,4016.0,252700.0,56,13,12.074381840291853,92.64554668755814,7.354453312441855,10.174300770166193
"Goshen County, Wyoming",12587.0,64882.0,1439.0,5781.0,152.0,1314.0,234600.0,56,15,11.432430285214904,97.43805831788302,2.5619416821169727,10.439342178438071
"Hot Springs County, Wyoming",4618.0,64375.0,618.0,2117.0,36.0,600.0,214400.0,56,17,13.382416630576008,98.32791453785416,1.672085462145843,12.9926375054136
"Johnson County, Wyoming",8602.0,63905.0,900.0,4148.0,91.0,1157.0,296000.0,56,19,10.462683096954196,97.85326728001887,2.1467327199811277,13.450360381306673
"Laramie County, Wyoming",100661.0,77884.0,9755.0,50286.0,1674.0,13646.0,324900.0,56,21,9.690942867644868,96.7782909930716,3.221709006928406,13.556392247245705
"Lincoln County, Wyoming",20158.0,86092.0,1418.0,10102.0,202.0,2225.0,334500.0,56,23,7.034428018652644,98.03959627329193,1.9604037267080745,11.03780136918345
"Natrona County, Wyoming",79735.0,71247.0,7620.0,41805.0,1568.0,9214.0,260400.0,56,25,9.556656424405844,96.3848477163212,3.615152283678787,11.55577851633536
"Niobrara County, Wyoming",2415.0,48987.0,386.0,1098.0,36.0,312.0,194200.0,56,27,15.98343685300207,96.82539682539682,3.1746031746031744,12.919254658385093
"Park County, Wyoming",30109.0,70533.0,2519.0,14764.0,318.0,4903.0,374200.0,56,29,8.36626922182736,97.89152632276887,2.1084736772311365,16.2841675246604
"Platte County, Wyoming",8606.0,66299.0,864.0,3882.0,180.0,728.0,248900.0,56,31,10.039507320474089,95.56868537666175,4.431314623338257,8.459214501510575
"Sheridan County, Wyoming",31585.0,70855.0,3012.0,15929.0,430.0,4732.0,352200.0,56,33,9.536172233655215,97.37147747417325,2.628522525826762,14.981795155928445
"Sublette County, Wyoming",8806.0,82791.0,731.0,4452.0,81.0,1315.0,350100.0,56,35,8.301158301158301,98.21310390469887,1.786896095301125,14.933000227117873
"Sweetwater County, Wyoming",41786.0,76464.0,5537.0,21674.0,1254.0,3648.0,242900.0,56,37,13.25084956684057,94.53070481507328,5.469295184926727,8.730196716603647
"Teton County, Wyoming",23358.0,112681.0,1633.0,15260.0,374.0,7297.0,1371900.0,56,39,6.991180751776693,97.60777791991812,2.392222080081873,31.239832177412453
"Uinta County, Wyoming",20605.0,82672.0,1533.0,10039.0,352.0,2064.0,255400.0,56,41,7.439941761708322,96.61245308439996,3.3875469156000384,10.016986168405726
"Washakie County, Wyoming",7708.0,62648.0,651.0,3986.0,81.0,815.0,188600.0,56,43,8.445770627919046,98.00835997049421,1.9916400295057781,10.57343020238713
"Weston County, Wyoming",6835.0,87545.0,668.0,3159.0,45.0,679.0,214000.0,56,45,9.773226042428677,98.59550561797754,1.4044943820224718,9.934162399414777
"Adjuntas Municipio, Puerto Rico",17975.0,18605.0,11107.0,6260.0,1339.0,1778.0,88800.0,72,1,61.791376912378304,82.37926042900382,17.620739570996182,9.891515994436716
"Aguada Municipio, Puerto Rico",37904.0,21694.0,17571.0,12505.0,756.0,5307.0,108500.0,72,3,46.35658505698607,94.29907246813966,5.7009275318603425,14.001160827353315
"Aguadilla Municipio, Puerto Rico",54486.0,19826.0,25791.0,18457.0,2951.0,6804.0,141800.0,72,5,47.33509525382667,86.21543348281017,13.784566517189836,12.487611496531219
"Aguas Buenas Municipio, Puerto Rico",23888.0,22361.0,10388.0,8923.0,398.0,2925.0,135200.0,72,7,43.48626925653048,95.7300718806995,4.269928119300504,12.244641661085064
"Aibonito Municipio, Puerto Rico",24610.0,21714.0,10973.0,8121.0,518.0,3139.0,120400.0,72,9,44.58756603006908,94.00393564069915,5.996064359300845,12.754977651361235
"Aasco Municipio, Puerto Rico",25316.0,23591.0,11327.0,9714.0,625.0,3342.0,112700.0,72,11,44.74245536419655,93.95492794274108,6.045072057258922,13.20113762047717
"Arecibo Municipio, Puerto Rico",86875.0,23175.0,36775.0,31620.0,5198.0,13883.0,110800.0,72,13,42.330935251798564,85.88190558965724,14.118094410342765,15.980431654676257
"Arroyo Municipio, Puerto Rico",15573.0,18931.0,8463.0,4787.0,423.0,2395.0,95200.0,72,15,54.34405702176844,91.8809980806142,8.119001919385797,15.379181917421178
"Barceloneta Municipio, Puerto Rico",22565.0,21750.0,10233.0,8763.0,1288.0,3045.0,121200.0,72,17,45.34899180146244,87.18535469107552,12.814645308924485,13.494349656547753
"Barranquitas Municipio, Puerto Rico",28984.0,22167.0,14289.0,10490.0,1588.0,3858.0,120900.0,72,19,49.29961357990615,86.8521278357344,13.147872164265607,13.310792161192381
"Bayamn Municipio, Puerto Rico",183456.0,30729.0,61516.0,75010.0,6431.0,32863.0,143400.0,72,21,33.53174603174603,92.10348595916062,7.896514040839381,17.913287109715682
"Cabo Rojo Municipio, Puerto Rico",46955.0,25720.0,18013.0,18933.0,2721.0,7491.0,117800.0,72,23,38.36226173996379,87.43419229703518,12.56580770296481,15.95357256948142
"Caguas Municipio, Puerto Rico",126239.0,30113.0,46022.0,53329.0,4830.0,22192.0,143300.0,72,25,36.45624569269402,91.69518045358413,8.30481954641586,17.579353448617304
"Camuy Municipio, Puerto Rico",32753.0,26094.0,12696.0,12069.0,397.0,3791.0,105500.0,72,27,38.76286141727475,96.81533771859458,3.1846622814054224,11.574512258419075
"Canvanas Municipio, Puerto Rico",42037.0,27278.0,14219.0,19261.0,2947.0,5855.0,116200.0,72,29,33.824963722435,86.73000720461094,13.269992795389049,13.928206104146348
"Carolina Municipio, Puerto Rico",153226.0,35126.0,44711.0,69213.0,8116.0,29410.0,152300.0,72,31,29.179773667654313,89.5045843086035,10.4954156913965,19.193870491953064
"Catao Municipio, Puerto Rico",22768.0,24307.0,10066.0,8637.0,1051.0,2757.0,134700.0,72,33,44.21117357695011,89.15152766308836,10.848472336911644,12.109100491918483
"Cayey Municipio, Puerto Rico",41231.0,28461.0,15617.0,15374.0,901.0,6226.0,141600.0,72,35,37.876840241565816,94.46390168970814,5.536098310291859,15.100288617787589
"Ceiba Municipio, Puerto Rico",11128.0,23204.0,4599.0,4061.0,419.0,1433.0,110900.0,72,37,41.32818116462976,90.64732142857143,9.352678571428571,12.877426312005753
"Ciales Municipio, Puerto Rico",16874.0,20614.0,9801.0,4916.0,728.0,1826.0,95400.0,72,39,58.083441981747065,87.10134656272147,12.898653437278526,10.821382007822686
"Cidra Municipio, Puerto Rico",39765.0,27149.0,14366.0,14262.0,764.0,5696.0,137800.0,72,41,36.12724757952974,94.91547983495275,5.084520165047252,14.32415440714196
"Coamo Municipio, Puerto Rico",34294.0,20797.0,17750.0,11873.0,836.0,4563.0,104000.0,72,43,51.75832507144107,93.42198442048941,6.578015579510583,13.305534495830173
"Comero Municipio, Puerto Rico",18775.0,17254.0,9943.0,6537.0,985.0,2062.0,103500.0,72,45,52.958721704394144,86.90507843658601,13.094921563413987,10.982689747003995
"Corozal Municipio, Puerto Rico",34474.0,23933.0,15142.0,12358.0,1028.0,4274.0,117800.0,72,47,43.92295643093346,92.32033467802181,7.679665321978186,12.397749028253175
"Culebra Municipio, Puerto Rico",1281.0,27614.0,267.0,670.0,22.0,131.0,168200.0,72,49,20.843091334894616,96.82080924855492,3.1791907514450863,10.226385636221702
"Dorado Municipio, Puerto Rico",35816.0,33388.0,10439.0,14366.0,1638.0,6622.0,157800.0,72,51,29.146191646191642,89.76505873531617,10.23494126468383,18.488943488943487
"Fajardo Municipio, Puerto Rico",31756.0,25170.0,13114.0,13587.0,2485.0,5554.0,118400.0,72,53,41.29613301423353,84.5383275261324,15.461672473867596,17.489608263005415
"Florida Municipio, Puerto Rico",11624.0,21213.0,5863.0,4423.0,906.0,1195.0,104500.0,72,54,50.438747419132824,82.99868643272659,17.00131356727341,10.28045423262216
"Gunica Municipio, Puerto Rico",13266.0,16210.0,8474.0,4457.0,1190.0,1119.0,82800.0,72,55,63.877581788029545,78.92686382149815,21.07313617850186,8.43509724106739
"Guayama Municipio, Puerto Rico",35845.0,20273.0,16414.0,10710.0,746.0,3871.0,103500.0,72,57,45.791602733993585,93.48812849162012,6.511871508379888,10.799274654763567
"Guayanilla Municipio, Puerto Rico",17418.0,21400.0,8702.0,5716.0,1147.0,2429.0,84800.0,72,59,49.9598116890573,83.28719219000436,16.712807809995628,13.945343897117922
"Guaynabo Municipio, Puerto Rico",89503.0,46048.0,21393.0,40203.0,3025.0,20443.0,214500.0,72,61,23.901992111996247,93.00222078282594,6.997779217174053,22.840575176251075
"Gurabo Municipio, Puerto Rico",40383.0,39532.0,12871.0,19226.0,2502.0,7197.0,160100.0,72,63,31.8723225119481,88.48490427098675,11.515095729013254,17.821855731372114
"Hatillo Municipio, Puerto Rico",38266.0,28001.0,13868.0,14643.0,1083.0,6487.0,128500.0,72,65,36.241049495635814,93.11331552842427,6.886684471575734,16.952385930068466
"Hormigueros Municipio, Puerto Rico",15520.0,24862.0,6171.0,6093.0,823.0,2888.0,115600.0,72,67,39.76159793814433,88.10005783689995,11.899942163100057,18.608247422680414
"Humacao Municipio, Puerto Rico",50441.0,26083.0,19315.0,16511.0,928.0,7055.0,117900.0,72,69,38.29226224698162,94.67859395607546,5.3214060439245365,13.986637854126604
"Isabela Municipio, Puerto Rico",42878.0,20484.0,19837.0,14034.0,1138.0,6382.0,121800.0,72,71,46.26381827510612,92.49934089111521,7.500659108884787,14.884089742991744
"Jayuya Municipio, Puerto Rico",14653.0,18413.0,8025.0,4567.0,815.0,1628.0,105000.0,72,73,54.76694192315566,84.85693050910442,15.143069490895577,11.110352828772264
"Juana Daz Municipio, Puerto Rico",46276.0,23823.0,19687.0,17601.0,3066.0,6989.0,102900.0,72,75,42.542570662978655,85.16475540717086,14.835244592829147,15.102861094303744
"Juncos Municipio, Puerto Rico",36895.0,28196.0,12527.0,15740.0,1467.0,4698.0,116700.0,72,77,33.95311017753083,91.47439995350729,8.525600046492707,12.733432714459955
"Lajas Municipio, Puerto Rico",23133.0,18920.0,12223.0,8591.0,1747.0,2932.0,102400.0,72,79,52.83793714606839,83.1011801122074,16.89881988779261,12.67453421519042
"Lares Municipio, Puerto Rico",27944.0,19323.0,15152.0,9941.0,1300.0,3280.0,102200.0,72,81,54.222731176638995,88.43519259852326,11.564807401476736,11.737761236759232
"Las Maras Municipio, Puerto Rico",8790.0,16170.0,4712.0,2648.0,188.0,878.0,89700.0,72,83,53.606370875995445,93.37094499294781,6.629055007052186,9.988623435722412
"Las Piedras Municipio, Puerto Rico",35034.0,25697.0,13111.0,12979.0,1021.0,5296.0,121300.0,72,85,37.423645601415764,92.70714285714286,7.292857142857143,15.116743734657762
"Loza Municipio, Puerto Rico",23176.0,22500.0,10366.0,9257.0,1714.0,2553.0,111000.0,72,87,44.72730410769762,84.37699389299061,15.623006107009388,11.015705902657922
"Luquillo Municipio, Puerto Rico",17631.0,23769.0,7707.0,7414.0,1668.0,2154.0,125200.0,72,89,43.71277862855199,81.63400132129487,18.365998678705132,12.217117576995065
"Manat Municipio, Puerto Rico",39152.0,20352.0,17869.0,13691.0,2330.0,5102.0,116000.0,72,91,45.64006947282387,85.45658822795082,14.543411772049186,13.031262770739682
"Maricao Municipio, Puerto Rico",5176.0,20541.0,2725.0,1329.0,0.0,271.0,103800.0,72,93,52.6468315301391,100.0,0.0,5.2357032457496135
"Maunabo Municipio, Puerto Rico",10482.0,19363.0,5535.0,3169.0,533.0,621.0,106000.0,72,95,52.804808242701775,85.60237709346299,14.397622906537007,5.924441900400687
"Mayagez Municipio, Puerto Rico",71824.0,17963.0,37469.0,26344.0,5979.0,9171.0,107900.0,72,97,52.167799064379594,81.50233579803854,18.497664201961452,12.76871240810871
"Moca Municipio, Puerto Rico",37402.0,21415.0,17064.0,14517.0,2782.0,5061.0,116400.0,72,99,45.62322870434736,83.91814555754668,16.081854442453324,13.531361959253516
"Morovis Municipio, Puerto Rico",28534.0,23010.0,13879.0,10741.0,1409.0,3330.0,113800.0,72,101,48.64021868647929,88.40329218106996,11.59670781893004,11.67028807738137
"Naguabo Municipio, Puerto Rico",23205.0,21416.0,11099.0,7985.0,737.0,2997.0,105500.0,72,103,47.830209006679596,91.55010318734236,8.449896812657649,12.915319974143506
"Naranjito Municipio, Puerto Rico",29246.0,21399.0,14676.0,10394.0,1651.0,3372.0,106800.0,72,105,50.181221363605275,86.29306766293068,13.706932337069325,11.52978185050947
"Orocovis Municipio, Puerto Rico",21351.0,19062.0,11147.0,6804.0,952.0,2249.0,94700.0,72,107,52.208327478806616,87.72563176895306,12.274368231046932,10.533464474731863
"Patillas Municipio, Puerto Rico",15753.0,23422.0,7513.0,4939.0,502.0,1702.0,89200.0,72,109,47.69250301529867,90.77375482448079,9.226245175519205,10.804291246111852
"Peuelas Municipio, Puerto Rico",20082.0,20959.0,10240.0,7014.0,655.0,3054.0,88000.0,72,111,50.99093715765362,91.45912113704526,8.540878862954752,15.207648640573648
"Ponce Municipio, Puerto Rico",134676.0,18827.0,66952.0,43795.0,6160.0,20715.0,108200.0,72,113,49.71338620095637,87.66890201181063,12.33109798818937,15.381359707743028
"Quebradillas Municipio, Puerto Rico",23486.0,23624.0,10559.0,7913.0,638.0,2741.0,109700.0,72,115,44.95869879928468,92.53888434101275,7.461115658987253,11.670782593885718
"Rincn Municipio, Puerto Rico",15276.0,25223.0,6800.0,5602.0,346.0,2303.0,154900.0,72,117,44.51427075150563,94.18291862811029,5.817081371889711,15.075936108929039
"Ro Grande Municipio, Puerto Rico",46478.0,26745.0,17042.0,20970.0,3460.0,7171.0,128900.0,72,119,36.666810103704975,85.8370855505526,14.1629144494474,15.428805026033823
"Sabana Grande Municipio, Puerto Rico",22541.0,20564.0,9984.0,7858.0,1064.0,4073.0,100300.0,72,121,44.2926223326383,88.07442277516252,11.92557722483748,18.069295949602946
"Salinas Municipio, Puerto Rico",25397.0,21611.0,12122.0,8637.0,605.0,2853.0,91700.0,72,123,47.73004685592787,93.45379787924692,6.546202120753083,11.233610268929402
"San Germn Municipio, Puerto Rico",31514.0,17921.0,16193.0,8491.0,560.0,4272.0,100100.0,72,125,51.38351208986482,93.81283836040217,6.187161639597835,13.555879926381925
"San Juan Municipio, Puerto Rico",338661.0,26981.0,132143.0,152022.0,21973.0,64267.0,171400.0,72,127,39.019255243444036,87.3714761918446,12.628523808155407,18.97679390304759
"San Lorenzo Municipio, Puerto Rico",37515.0,21320.0,16674.0,13254.0,969.0,3722.0,114500.0,72,129,44.44622151139544,93.18709133094283,6.81290866905716,9.921364787418366
"San Sebastin Municipio, Puerto Rico",39168.0,17834.0,20408.0,13186.0,1819.0,5172.0,110500.0,72,131,52.10375816993464,87.87737420859713,12.122625791402866,13.204656862745098
"Santa Isabel Municipio, Puerto Rico",20064.0,23197.0,9169.0,8099.0,500.0,3327.0,106100.0,72,133,45.698763955342905,94.18537039190603,5.814629608093965,16.58193779904306
"Toa Alta Municipio, Puerto Rico",66536.0,33349.0,22427.0,29644.0,2418.0,10284.0,152000.0,72,135,33.70656486713959,92.45836192377269,7.54163807622731,15.456294336900326
